file,symbol_dir,slot,long_total,long_count,long_win_rate,long_avg_win,long_avg_loss,long_expectancy,long_profit_factor,long_max_dd,long_max_losing_streak,long_dd_profit_ratio,med_total,med_count,med_win_rate,med_avg_win,med_avg_loss,med_expectancy,med_profit_factor,med_max_dd,med_max_losing_streak,med_dd_profit_ratio,short_total,short_count,short_win_rate,short_avg_win,short_avg_loss,short_expectancy,short_profit_factor,short_max_dd,short_max_losing_streak,short_dd_profit_ratio,month_pos,month_neg,month_zero,month_pos_ratio,weekday_exp_std,weekday_exp_min,weekday_exp_max,med_vs_long_expectancy_delta,short_vs_med_expectancy_delta,score_raw,robust_score,label,action
agresivo_iron_condor_spx_data.csv,spx,11:10,7495.0,273,0.7619047619047619,137.85576923076923,-325.83076923076925,27.454212454212453,1.3538882855658907,1962.0,4,0.2617745163442295,3130.0,60,0.8,143.875,-314.6666666666667,52.166666666666664,1.8289194915254237,724.0,2,0.23130990415335465,1219.0,20,0.85,134.94117647058823,-358.3333333333333,60.95,2.133953488372093,380.0,1,0.3117309269893355,12,2,0,0.8571428571428571,26.063133488847317,-11.689655172413794,58.25454545454546,24.71245421245421,8.783333333333339,0.882,88.2,GREEN,FOLLOW
agresivo_iron_condor_spx_data.csv,spx,11:15,7098.0,273,0.7472527472527473,137.63725490196077,-304.05797101449275,26.0,1.3383222116301239,2247.0,4,0.3165680473372781,3921.0,60,0.8333333333333334,142.62,-321.0,65.35,2.221495327102804,668.0,2,0.17036470288191788,1206.0,20,0.85,135.23529411764707,-364.3333333333333,60.3,2.1033851784080513,380.0,1,0.3150912106135987,12,2,0,0.8571428571428571,23.561634515357625,-9.810344827586206,47.660377358490564,39.349999999999994,-5.049999999999997,0.8468461538461539,84.6846153846154,GREEN,WATCH
agresivo_iron_condor_spx_data.csv,spx,11:25,7245.0,273,0.7582417582417582,140.03381642512076,-329.42424242424244,26.53846153846154,1.33322601416613,2669.0,4,0.368391994478951,3733.0,60,0.8333333333333334,142.76,-340.5,62.21666666666667,2.0963289280469897,703.0,2,0.18832038574872756,1709.0,20,0.9,134.27777777777777,-354.0,85.45,3.4138418079096047,383.0,1,0.22410766530134582,12,2,0,0.8571428571428571,28.892664234203938,-10.172413793103448,56.41818181818182,35.67820512820513,23.233333333333334,0.8398461538461538,83.98461538461538,GREEN,FOLLOW
agresivo_iron_condor_spx_data.csv,spx,11:00,6786.0,273,0.7509157509157509,136.2,-310.80882352941177,24.857142857142858,1.3210787792760823,1990.0,4,0.2932508104921898,2641.0,60,0.7833333333333333,135.5744680851064,-287.0,44.016666666666666,1.7078531224872688,685.0,2,0.2593714502082545,1154.0,20,0.85,133.0,-369.0,57.7,2.042457091237579,385.0,1,0.33362218370883884,11,3,0,0.7857142857142857,26.371311416309318,-14.775862068965518,58.07142857142857,19.159523809523808,13.683333333333337,0.8186923076923077,81.86923076923077,GREEN,FOLLOW
agresivo_iron_condor_spx_data.csv,spx,12:00,6789.0,274,0.7408759124087592,140.60591133004925,-306.3943661971831,24.777372262773724,1.3120805369127517,2033.0,5,0.2994550007364855,1450.5,60,0.7166666666666667,142.36046511627907,-274.7647058823529,24.175,1.3105330764290302,1943.0,5,1.3395380903136849,1421.0,20,0.85,133.0,-280.0,71.05,2.691666666666667,611.0,2,0.42997888810696694,11,3,0,0.7857142857142857,23.681529587047617,-8.947368421052632,54.613207547169814,-0.6023722627737236,46.875,0.791,79.10000000000001,GREEN,FOLLOW
agresivo_iron_condor_spx_data.csv,spx,13:10,9899.0,273,0.73992673992674,146.06435643564356,-276.14084507042253,36.26007326007326,1.5048964602672652,1946.0,4,0.19658551368825133,410.0,60,0.6833333333333333,153.0487804878049,-308.6842105263158,6.833333333333333,1.0699062233589087,1548.0,2,3.7756097560975608,402.0,20,0.75,141.86666666666667,-345.2,20.1,1.2329084588644263,1029.0,2,2.5597014925373136,11,3,0,0.7857142857142857,33.79198687615541,-7.0701754385964914,86.18518518518519,-29.42673992673993,13.26666666666667,0.7619230769230769,76.1923076923077,GREEN,FOLLOW
agresivo_iron_condor_spx_data.csv,spx,11:30,6622.5,274,0.7335766423357665,140.8233830845771,-297.027397260274,24.169708029197082,1.3054236037448692,2326.0,4,0.35122687806719516,2490.0,60,0.75,144.0,-266.0,41.5,1.6240601503759398,863.0,2,0.3465863453815261,991.0,20,0.75,131.26666666666668,-195.6,49.55,2.013292433537832,360.0,2,0.3632694248234107,11,3,0,0.7857142857142857,19.873847972250257,-2.0689655172413794,51.22727272727273,17.330291970802918,8.049999999999997,0.7534615384615385,75.34615384615385,GREEN,FOLLOW
agresivo_iron_condor_spx_data.csv,spx,10:25,5720.0,271,0.7490774907749077,133.74384236453201,-315.1470588235294,21.1070110701107,1.2669155389640692,1949.0,4,0.34073426573426574,3439.0,60,0.8166666666666667,139.48979591836735,-308.72727272727275,57.31666666666667,2.0126619552414606,380.0,1,0.11049723756906077,1137.0,20,0.85,131.1764705882353,-364.3333333333333,56.85,2.040256175663312,380.0,1,0.33421284080914687,12,2,0,0.8571428571428571,31.70374630850534,-8.035714285714286,59.96078431372549,36.20965559655597,-0.46666666666666856,0.7493846153846154,74.93846153846154,GREEN,WATCH
agresivo_iron_condor_spx_data.csv,spx,13:25,8916.5,272,0.7352941176470589,147.9325,-287.0833333333333,32.78125,1.4313739719400096,1898.0,3,0.21286379184657658,-122.0,60,0.6333333333333333,157.8421052631579,-278.1818181818182,-2.033333333333333,0.9800653594771241,1199.0,2,inf,-156.0,20,0.65,138.07692307692307,-278.7142857142857,-7.8,0.920041004613019,1102.0,2,inf,11,3,0,0.7857142857142857,20.00961594234704,12.491228070175438,56.21296296296296,-34.81458333333333,-5.766666666666667,0.7436923076923077,74.36923076923077,RED,REPLACE
agresivo_iron_condor_spx_data.csv,spx,13:45,8256.0,272,0.7205882352941176,153.4795918367347,-287.1842105263158,30.352941176470587,1.3782644552368735,1489.0,4,0.18035368217054262,1313.0,60,0.6833333333333333,157.73170731707316,-271.2631578947368,21.883333333333333,1.2547535894450912,1015.0,4,0.773038842345773,499.0,20,0.75,142.93333333333334,-329.0,24.95,1.3033434650455926,1015.0,2,2.0340681362725452,11,3,0,0.7857142857142857,33.116862534316084,3.4035087719298245,68.67241379310344,-8.469607843137254,3.0666666666666664,0.7436153846153846,74.36153846153846,GREEN,FOLLOW
agresivo_iron_condor_spx_data.csv,spx,13:00,8026.5,273,0.7252747252747253,145.57828282828282,-277.3066666666667,29.4010989010989,1.3859265313972498,2353.0,5,0.29315392761477604,824.0,60,0.6666666666666666,158.925,-276.65,13.733333333333333,1.1489246340140973,1583.0,5,1.921116504854369,408.0,20,0.75,140.4,-339.6,20.4,1.2402826855123674,1023.0,2,2.5073529411764706,11,3,0,0.7857142857142857,21.085578627026916,0.41379310344827586,57.30555555555556,-15.667765567765569,6.666666666666666,0.7417692307692307,74.17692307692307,GREEN,FOLLOW
agresivo_iron_condor_spx_data.csv,spx,12:05,5967.0,276,0.7318840579710145,142.11881188118812,-307.31081081081084,21.619565217391305,1.262389516731894,2307.0,5,0.3866264454499749,2734.5,60,0.7833333333333333,144.79787234042553,-313.15384615384613,45.575,1.6717022844509948,1861.0,5,0.6805631742548912,2243.0,20,0.95,137.68421052631578,-373.0,112.15,7.013404825737266,373.0,1,0.16629514043691485,10,4,0,0.7142857142857143,19.857853258198553,1.8793103448275863,51.70754716981132,23.955434782608698,66.575,0.7399230769230769,73.99230769230769,GREEN,FOLLOW
agresivo_iron_condor_spx_data.csv,spx,12:55,8054.0,274,0.7372262773722628,140.70792079207922,-282.90277777777777,29.394160583941606,1.3954047817762285,2104.0,5,0.26123665259498385,206.0,60,0.6666666666666666,143.775,-277.25,3.433333333333333,1.0371505861136159,1255.0,2,6.092233009708738,20.0,20,0.7,134.14285714285714,-309.6666666666667,1.0,1.0107642626480087,980.0,2,49.0,10,4,0,0.7142857142857143,21.374847137179646,0.3448275862068966,54.61818181818182,-25.960827250608272,-2.433333333333333,0.7275384615384617,72.75384615384617,GREEN,WATCH
agresivo_iron_condor_spx_data.csv,spx,11:05,5587.0,274,0.7445255474452555,136.3921568627451,-317.6714285714286,20.39051094890511,1.2512479201331115,2022.0,4,0.3619115804546268,2241.0,60,0.7666666666666667,139.54347826086956,-298.42857142857144,37.35,1.5363810435615126,675.0,2,0.30120481927710846,1084.0,20,0.85,128.76470588235293,-368.3333333333333,54.2,1.9809954751131222,380.0,1,0.3505535055350554,12,2,0,0.8571428571428571,22.679733071100387,-13.96551724137931,47.94642857142857,16.95948905109489,16.85,0.7235384615384616,72.35384615384616,GREEN,FOLLOW
agresivo_iron_condor_spx_data.csv,spx,10:20,5813.0,272,0.7463235294117647,132.807881773399,-306.4782608695652,21.371323529411764,1.2748853265238569,1833.0,4,0.3153277137450542,3501.0,60,0.8333333333333334,134.96,-324.7,58.35,2.078226054819834,395.0,1,0.11282490716938018,1082.0,20,0.85,128.94117647058823,-370.0,54.1,1.9747747747747748,395.0,1,0.36506469500924216,10,4,0,0.7142857142857143,33.175168731956575,-10.793103448275861,66.55555555555556,36.97867647058824,-4.25,0.7183846153846155,71.83846153846154,GREEN,WATCH
agresivo_iron_condor_spx_data.csv,spx,11:55,5848.5,274,0.7372262773722628,141.6410891089109,-316.15277777777777,21.344890510948904,1.2569301058735667,2628.0,5,0.449345986150295,1438.5,60,0.7333333333333333,142.67045454545453,-302.4375,23.975,1.2972721636701798,1953.0,5,1.3576642335766422,1855.0,20,0.9,135.88888888888889,-295.5,92.75,4.138747884940778,367.0,1,0.19784366576819407,10,4,0,0.7142857142857143,11.763288517552283,4.131578947368421,36.160377358490564,2.6301094890510974,68.775,0.7066153846153848,70.66153846153847,GREEN,FOLLOW
agresivo_iron_condor_spx_data.csv,spx,10:45,5411.0,273,0.7472527472527473,134.9313725490196,-320.5072463768116,19.82051282051282,1.244675559574949,1678.0,4,0.3101090371465533,1803.0,60,0.7833333333333333,134.4468085106383,-347.38461538461536,30.05,1.3992471213463242,1052.0,1,0.5834719911259013,590.0,20,0.8,130.4375,-374.25,29.5,1.394121576486306,390.0,1,0.6610169491525424,12,2,0,0.8571428571428571,24.103945872257682,-5.448275862068965,52.4,10.22948717948718,-0.5500000000000007,0.703923076923077,70.3923076923077,GREEN,WATCH
agresivo_iron_condor_spx_data.csv,spx,12:20,6188.0,275,0.730909090909091,140.03980099502488,-300.82191780821915,22.50181818181818,1.281785063752277,2390.0,4,0.38623141564318036,905.5,60,0.7333333333333333,138.9431818181818,-325.5,15.091666666666667,1.1738671274961598,1738.5,2,1.9199337382661512,1128.0,20,0.85,128.41176470588235,-351.6666666666667,56.4,2.0691943127962085,375.0,1,0.3324468085106383,11,3,0,0.7857142857142857,16.277101394101173,-0.7450980392156863,43.018181818181816,-7.410151515151513,41.30833333333333,0.703,70.3,YELLOW,REVIEW
agresivo_iron_condor_spx_data.csv,spx,11:35,6154.0,274,0.7299270072992701,139.52,-293.9189189189189,22.45985401459854,1.2829425287356322,3334.0,10,0.5417614559636009,2877.0,60,0.7666666666666667,144.2173913043478,-268.35714285714283,47.95,1.7657705616183126,653.0,2,0.22697254084115398,1463.0,20,0.8,135.9375,-178.0,73.15,3.0547752808988764,378.0,2,0.2583732057416268,11,3,0,0.7857142857142857,27.42509692187923,-2.2982456140350878,65.38181818181818,25.490145985401462,25.200000000000003,0.6946923076923077,69.46923076923078,YELLOW,WATCH
agresivo_iron_condor_spx_data.csv,spx,13:15,7422.5,272,0.7169117647058824,148.97179487179488,-280.87012987012986,27.28860294117647,1.3432052526933924,2028.0,5,0.2732233075109464,499.0,60,0.6833333333333333,156.46341463414635,-311.36842105263156,8.316666666666666,1.0843475321162948,1647.0,2,3.3006012024048097,441.0,20,0.75,140.0,-331.8,22.05,1.2658227848101267,775.0,2,1.7573696145124718,11,3,0,0.7857142857142857,29.300677324668797,-12.649122807017545,68.80555555555556,-18.971936274509805,13.733333333333334,0.6747692307692308,67.47692307692307,YELLOW,REVIEW
agresivo_iron_condor_spx_data.csv,spx,13:05,7947.5,272,0.7279411764705882,143.51262626262627,-276.5945945945946,29.21875,1.3882890365448506,1885.0,5,0.23718150361748977,-63.0,60,0.65,152.51282051282053,-286.23809523809524,-1.05,0.9895192147729163,1676.0,5,inf,163.0,20,0.7,137.42857142857142,-293.5,8.15,1.0925610448608745,990.0,2,6.07361963190184,11,3,0,0.7857142857142857,38.87414076977945,-18.210526315789473,88.19444444444444,-30.26875,9.200000000000001,0.6667692307692307,66.67692307692306,YELLOW,REVIEW
agresivo_iron_condor_spx_data.csv,spx,10:05,5287.0,273,0.7545787545787546,130.5873786407767,-322.5970149253731,19.366300366300365,1.2446099750161932,1901.0,3,0.3595611878191791,2089.0,60,0.7833333333333333,134.87234042553192,-326.9230769230769,34.81666666666667,1.491529411764706,740.0,2,0.35423647678314985,484.0,20,0.8,124.0,-375.0,24.2,1.3226666666666667,392.0,1,0.8099173553719008,9,5,0,0.6428571428571429,14.802744163498437,2.6607142857142856,37.56,15.450366300366305,-10.61666666666667,0.6566153846153847,65.66153846153847,YELLOW,WATCH
agresivo_iron_condor_spx_data.csv,spx,11:20,5252.5,275,0.7345454545454545,138.49257425742573,-311.2739726027397,19.1,1.2311534568498879,2201.0,4,0.4190385530699667,2206.0,60,0.7666666666666667,142.1086956521739,-309.35714285714283,36.766666666666666,1.509351189101824,640.0,2,0.2901178603807797,910.0,20,0.8,135.1875,-313.25,45.5,1.7262569832402235,588.0,2,0.6461538461538462,11,3,0,0.7857142857142857,22.865442003689697,-6.879310344827586,46.00892857142857,17.666666666666664,8.733333333333334,0.6488461538461539,64.88461538461539,YELLOW,WATCH
agresivo_iron_condor_spx_data.csv,spx,11:50,5064.0,275,0.7272727272727273,142.495,-312.46666666666664,18.414545454545454,1.2160870492852571,2307.0,5,0.4555687203791469,2116.0,60,0.75,151.62222222222223,-313.8,35.266666666666666,1.449543233482048,1823.0,5,0.861531190926276,1890.0,20,0.9,138.88888888888889,-305.0,94.5,4.098360655737705,610.0,2,0.32275132275132273,8,6,0,0.5714285714285714,11.391505699651745,4.701754385964913,32.839622641509436,16.85212121212121,59.233333333333334,0.6357692307692309,63.57692307692309,YELLOW,WATCH
agresivo_iron_condor_spx_data.csv,spx,12:25,5819.0,275,0.7236363636363636,142.06532663316582,-303.4054054054054,21.16,1.2591751291644397,2615.0,5,0.44938992954115825,934.0,60,0.7,150.57142857142858,-317.05882352941177,15.566666666666666,1.1732838589981447,1626.0,2,1.740899357601713,821.0,20,0.8,131.1875,-319.5,41.05,1.6424100156494523,603.0,2,0.7344701583434835,11,3,0,0.7857142857142857,17.551359203379754,2.019607843137255,47.88181818181818,-5.593333333333334,25.48333333333333,0.6273846153846153,62.73846153846153,YELLOW,REVIEW
agresivo_iron_condor_spx_data.csv,spx,13:40,7698.0,272,0.7169117647058824,153.26153846153846,-288.15584415584414,28.301470588235293,1.3469442942130883,1701.0,6,0.2209664848012471,-349.0,60,0.6166666666666667,164.05405405405406,-279.0869565217391,-5.816666666666666,0.945630160461131,1701.0,6,inf,-153.0,20,0.65,139.3846153846154,-280.7142857142857,-7.65,0.9221374045801527,993.0,2,inf,10,4,0,0.7142857142857143,29.20710898569662,-14.403846153846153,61.31481481481482,-34.11813725490196,-1.833333333333334,0.6172307692307692,61.723076923076924,RED,REPLACE
agresivo_iron_condor_spx_data.csv,spx,13:20,7962.5,271,0.7158671586715867,149.7242268041237,-273.8181818181818,29.381918819188193,1.37765604249668,1839.0,3,0.23095761381475668,-400.0,60,0.6333333333333333,162.44736842105263,-298.77272727272725,-6.666666666666667,0.9391449870683097,1695.0,3,inf,-1312.0,20,0.55,137.8181818181818,-314.22222222222223,-65.6,0.536067892503536,1695.0,3,inf,10,4,0,0.7142857142857143,27.12641747714037,0.0,53.916666666666664,-36.04858548585486,-58.93333333333333,0.6053076923076924,60.530769230769245,RED,REPLACE
agresivo_iron_condor_spx_data.csv,spx,11:40,4942.5,275,0.7236363636363636,140.77638190954775,-303.57894736842104,17.972727272727273,1.2142207004160888,2421.0,4,0.4898330804248862,2427.0,60,0.75,148.2,-282.8,40.45,1.572135785007072,1173.0,2,0.48331273176761436,1617.0,20,0.85,136.11764705882354,-232.33333333333334,80.85,3.3199426111908177,372.0,1,0.2300556586270872,9,5,0,0.6428571428571429,24.42071414063509,-11.137931034482758,42.830357142857146,22.47727272727273,40.39999999999999,0.5916153846153847,59.16153846153846,YELLOW,WATCH
agresivo_iron_condor_spx_data.csv,spx,10:15,4611.0,273,0.7435897435897436,132.80295566502463,-323.8840579710145,16.89010989010989,1.2063271881152675,2220.0,4,0.4814573845152895,2531.0,60,0.7833333333333333,139.53191489361703,-335.5833333333333,42.18333333333333,1.6285075738763348,673.0,2,0.2659028052153299,360.0,20,0.75,133.0,-327.0,18.0,1.2201834862385321,673.0,2,1.8694444444444445,12,2,0,0.8571428571428571,36.179314213818344,-21.928571428571427,59.75925925925926,25.29322344322344,-24.18333333333333,0.5658461538461539,56.58461538461539,YELLOW,WATCH
agresivo_iron_condor_spx_data.csv,spx,10:50,4402.0,273,0.7362637362637363,134.1144278606965,-313.2638888888889,16.124542124542124,1.1951673686544004,2009.0,4,0.45638346206269875,1600.0,60,0.7666666666666667,136.58695652173913,-334.5,26.666666666666668,1.3416613282084133,1117.0,2,0.698125,655.0,20,0.8,130.625,-358.75,32.75,1.456445993031359,400.0,1,0.6106870229007634,10,4,0,0.7142857142857143,24.19467972620914,-9.803571428571429,43.49090909090909,10.542124542124544,6.083333333333332,0.5595384615384615,55.95384615384616,YELLOW,WATCH
agresivo_iron_condor_spx_data.csv,spx,13:30,6393.5,272,0.7205882352941176,147.30357142857142,-295.7631578947368,23.50551470588235,1.284433668475843,1827.0,3,0.28575897395792604,-298.0,60,0.6333333333333333,156.8421052631579,-284.45454545454544,-4.966666666666667,0.9523809523809523,1530.0,3,inf,-245.0,20,0.65,138.0,-291.2857142857143,-12.25,0.8798430603236881,1153.0,2,inf,10,4,0,0.7142857142857143,32.15002242624322,-18.43859649122807,67.02777777777777,-28.472181372549016,-7.283333333333333,0.5531538461538461,55.31538461538461,RED,REPLACE
